Met file for SINGLE TREE IN 4x4 

&environ		
difsky = 0.0
SWMIN = 0.05
SWMAX = 0.36
/		

&latlong		
lat=37	47	0
long=144	58	0
tzlong=150		
lonhem='E'		
lathem='S'		
/		

&metformat		
dayorhr=1												
khrsperday=48
nocolumns=9
startdate='09/02/12'												
enddate='15/05/12'												
columns=	'DATE'	'RAD'	'TAIR'	'PRESS'	'RH%'	'TDEW'	'WIND'	'CA'	'PPT'	
/												

DATA STARTS
63	0.02	17.78	101240	58.65	9.5	1.2	453.53	0
63	0.03	17.5	101250	59.72	9.7	1.23	454.36	0
63	0.03	17.45	101280	60.09	10.2	0.91	454.12	0
63	0.02	17.44	101320	60.9	10	0.87	453.88	0
63	0.02	17.41	101340	61.44	10.1	0.77	457.51	0
63	0.05	17.29	101400	61.55	10	0.95	461.14	0
63	1.62	17.35	101440	62.93	11.2	1	462.84	0
63	5.97	16.96	101450	69.09	11.7	0.76	464.54	0
63	14.79	16.31	101460	74.34	11.7	0.89	473.39	20
63	16.38	15.97	101440	77.12	12	1.14	482.24	0
63	27.54	15.9	101430	78.88	12.5	1.18	485.78	20
63	60.14	15.7	101410	84.44	13.4	1.17	489.32	40
63	58.3	15.83	101360	87.56	13.7	0.81	496.62	80
63	59.11	16.26	101300	87.46	14.3	0.76	503.91	0
63	101.53	17.2	101260	85.63	14.8	0.76	500.55	0
63	115.92	17.72	101200	83.69	15	0.82	497.18	20
63	193.28	17.7	101180	85.46	15.4	0.9	499.18	80
63	171.03	17.28	101190	86.95	15.2	0.84	501.18	140
63	157.25	16.88	101100	88.85	15.2	1.08	495.26	80
63	96.37	16.88	101080	89.53	15.1	1.28	489.33	60
63	90.77	17.06	100990	90.25	15.4	1.14	491.06	80
63	68.46	17.24	100950	90.73	15.6	1.21	492.79	100
63	77.66	17.36	100960	90.16	15.6	0.9	486.89	60
63	62.77	17.29	100910	91.15	15.9	0.85	480.98	200
63	71.12	17.28	100830	91.76	16	1.08	484.96	80
63	57	17.36	100790	91.94	16.4	1.38	488.94	60
63	71.77	17.69	100720	91.24	16.4	0.98	478.93	20
63	86.55	17.65	100730	91.4	16.7	1.32	468.93	20
63	51.31	17.88	100740	90.46	16.6	0.82	467.46	20
63	33.8	17.87	100720	90.51	16.7	0.43	466	20
63	28.33	17.89	100630	90.5	16.7	0.51	470.09	0
63	3.89	17.73	100640	91.16	16.5	0.74	474.18	0
63	0.02	17.7	100770	91.11	16.3	0.65	480.48	0
63	0	17.38	100730	91.65	16.4	0.65	486.78	20
63	0	17.34	100710	91.92	16.4	0.21	484.78	0
63	0	17.45	100700	91.85	16.4	0.14	482.77	0
63	0	17.38	100660	91.83	16.4	0.12	487.75	0
63	0	17.39	100650	92.01	16.4	0.4	492.72	0
63	0	17.46	100620	92.1	16.4	0.44	494.97	0
64	0	17.37	100580	92.35	16.5	0.41	497.22	20
64	0	17.29	100570	92.39	16.5	0.14	496.37	0
64	0	17.28	100570	92.28	16.4	0.28	495.53	0
64	0	17.22	100510	92.75	16.4	0.62	492.88	0
64	0	17.45	100510	91.94	16.4	0.31	490.22	0
64	0	17.85	100540	90.56	16.6	0.22	489.75	0
64	0	18.13	100560	90.29	16.6	0.95	489.27	80
64	0	17.87	100560	92.01	16.9	0.91	484.76	140
64	0	17.82	100560	92.85	16.9	0.42	480.24	80
64	0	17.93	100570	92.56	16.8	0.24	475.76	40
64	0	18	100600	92.26	16.9	0.01	471.28	20
64	0	18.06	100590	91.64	16.7	0.09	470.3	0
64	0	18.09	100620	91.21	16.5	0.06	469.31	0
64	0	18.08	100660	90.79	16.9	0.07	471.41	0
64	0.03	18.12	100660	89.83	16.5	0.16	473.5	0
64	3.27	18.42	100720	88.38	16.5	0.35	474.75	0
64	32.21	18.96	100750	86.14	16.7	0.37	476	0
64	64.15	19.55	100800	83.25	16.5	0.54	472.35	0
64	129.29	20.31	100840	78.39	16.8	0.85	468.7	0
64	141.88	21.26	100860	72.91	16.4	0.83	461.52	0
64	186.23	22.31	100860	66.69	16.3	0.92	454.35	0
64	217.6	23.28	100870	60.73	14.7	1.29	446.2	0
64	357.23	23.25	100860	58.54	14	1.5	438.05	0
64	547.73	25.23	100830	49.01	12.7	1.68	432.58	0
64	611.52	25.25	100810	49.01	14.8	1.45	427.12	0
64	646.03	25.05	100800	51.5	14.9	1.46	423.03	0
64	834.97	25.6	100780	49	12.8	1.67	418.95	0
64	853.33	26.41	100770	40.79	11.6	1.66	413.78	0
64	787.23	26.22	100750	39.14	10.6	1.34	408.61	0
64	861.45	26.29	100750	39.01	11.6	1.5	408.67	0
64	466.43	25.99	100740	40.48	11.7	1.57	408.73	0
64	840.85	26.24	100740	39.49	11.5	1.44	409.09	0
64	545.95	26.91	100760	35.58	8.9	1.51	409.45	0
64	459.62	26.97	100800	30.63	6.7	1.98	410.58	0
64	460.58	25.84	100850	32.08	6.7	1.63	411.71	0
64	461.98	25.21	100870	34.34	8.7	1.46	412.58	0
64	115.05	24.69	100920	37.51	9.9	1.47	413.46	0
64	42.25	24.4	100950	38.48	9.6	0.99	407.45	0
64	116.25	23.91	101040	38.82	11.2	1.24	401.45	0
64	76.7	21.99	101090	50.31	11.7	1.39	409.13	0
64	11.82	21.72	101150	50.19	11.5	1.18	416.82	0
64	0.46	21.43	101200	51.22	11.5	1.08	423.34	0
64	0.04	21.02	101250	52.56	11.6	0.82	429.85	0
64	0.02	20.65	101300	53.56	11.4	0.93	434.97	0
64	0	20.37	101350	53.43	10.9	1.25	440.09	0
64	0	19.72	101390	59.11	12.5	2.04	439.65	0
64	0	18.9	101420	63.73	12.3	1.96	439.21	0
64	0	18.29	101440	66.26	12.3	1.91	440.39	0
65	0	17.74	101470	69.5	12.8	1.58	441.57	0
65	0	17.31	101460	70.89	12.6	1.41	448.13	0
65	0	17.02	101480	70.9	12.1	0.93	454.69	0
65	0	16.85	101500	71.45	12	1.25	451.93	0
65	0	16.72	101480	71.65	11.9	1.5	449.17	0
65	0.01	16.36	101490	73.4	12.2	1.16	452.5	0
65	0.01	16.17	101510	73.78	11.7	1.19	455.84	0
65	0	16.15	101530	72.51	11.7	1.54	458.95	0
65	0	16.27	101540	71.28	11.4	1.19	462.06	0
65	0.01	16.04	101570	71.54	11.4	1	462.71	0
65	0.02	16.04	101600	71.26	11.4	1.29	463.36	0
65	0.03	16.1	101610	71.15	11.4	1.24	471.01	0
65	0.03	15.97	101650	71.93	11.2	1.21	478.66	0
65	0.03	15.86	101700	72.55	11.3	0.97	480.64	0
65	0.28	15.96	101740	71.95	11.4	1.05	482.62	0
65	6.81	16.25	101770	70.82	11.2	1.1	494.47	0
65	25.86	16.43	101780	68.9	10.9	1.65	506.32	0
65	78.84	17.05	101810	64.5	10.7	1.53	489.97	0
65	178.65	17.66	101850	61.43	10.5	1.54	473.61	0
65	390.28	18.08	101880	60.94	11.1	1.57	467.76	0
65	230.58	19.14	101900	56.24	10.2	1.87	461.9	0
65	239.53	19.95	101910	53.09	10.6	2.01	451.12	0
65	369.93	19.85	101940	54	11.1	1.94	440.34	0
65	461.93	20.92	101920	52.38	11.3	2.03	439.34	0
65	428.18	21.38	101910	49.1	10.3	2.04	438.35	0
65	213.85	22.18	101910	44.85	10.2	2.14	434.31	0
65	435.78	21.76	101910	48.9	11.1	2.1	430.28	0
65	402.02	21.46	101910	53.36	11.9	2.54	431.95	0
65	507.48	21.2	101890	54.05	12.7	2.39	433.62	0
65	518.7	21.32	101890	53.55	12.1	2.29	435.1	0
65	527.83	21.05	101900	54.12	12	2.38	436.57	0
65	582.17	21.08	101900	53.34	11.9	2.42	443.77	0
65	646.22	20.57	101900	57.24	13.3	2.41	450.96	0
65	582.87	20.02	101910	60.25	11.9	2.4	455.58	0
65	523.13	19.7	101930	58.43	12.3	2.29	460.19	0
65	429.85	19.39	101960	58.91	12.1	2.13	470.09	0
65	413.85	18.91	101960	61.18	11.7	1.98	479.98	0
65	305.05	18.56	102000	61.11	11.5	1.85	466.51	0
65	195.03	18.44	102010	60.33	11	1.8	453.04	0
65	90.4	18.33	102050	60.27	11.4	1.91	450.88	0
65	11.03	18.21	102070	60.4	11.1	1.77	448.72	0
65	0.46	18.21	102100	62.18	11.7	1.69	451.24	0
65	0.01	18.06	102120	62.88	11.9	1.62	453.76	0
65	0.01	18.09	102110	63.3	12.1	1.65	451.24	0
65	0.01	18.01	102110	64.33	11.6	1.71	448.72	0
65	0	17.88	102110	63.67	11.6	1.46	448.46	0
65	0.01	17.9	102090	63.62	11.3	1.43	448.19	0
65	0	17.82	102090	63.44	11.6	1.38	447.87	0
66	0.01	17.39	102100	68.98	12	1.51	447.55	0
66	0	16.86	102110	71.31	11.8	1.28	453.05	0
66	0	16.61	102090	71.32	12	1.13	458.54	0
66	0.02	16.51	102090	71.43	11.7	1.11	460.49	0
66	0	16.58	102070	68.51	10.6	0.92	462.43	0
66	0	16.73	102050	65.44	10.7	1.31	464	0
66	0	16.89	102050	64.1	10.6	1.07	465.58	0
66	0	16.79	102050	64.35	10.6	1.17	462.65	0
66	0	16.39	102060	68.76	11.3	1.35	459.72	0
66	0	16.19	102080	70.69	11.5	1.22	463.51	0
66	0	16.1	102110	71.71	11.4	1.27	467.3	0
66	0	16.02	102110	70.09	11	1.26	467.76	0
66	0	15.91	102130	70.57	11.5	1.32	468.21	0
66	0	15.99	102170	72.3	11.2	1.33	474.56	0
66	0	15.91	102200	70.79	11	1.25	480.91	0
66	3.67	16.07	102210	68.87	10.9	1.32	489.3	0
66	12.26	16.32	102230	65.97	10.2	1.44	497.69	0
66	41.38	16.23	102240	68.07	11.5	1.42	489.64	0
66	53.75	17.18	102250	65.87	10.1	1.72	481.58	0
66	96.85	17.58	102280	61.83	10.7	1.75	471.62	0
66	146.95	17.99	102310	59.53	10.1	1.71	461.65	0
66	286.47	18.45	102300	56.61	10.3	1.49	461.88	0
66	247.38	19.3	102320	52.01	10	1.93	462.1	0
66	330.62	19.4	102300	51.07	9	1.94	458.72	0
66	438.02	20.09	102300	46.93	8.5	2.25	455.35	0
66	705.22	20.57	102290	44.68	9	2.23	449.45	0
66	892.47	21.41	102260	43.6	8.4	2.31	443.54	0
66	553.05	21.53	102260	43.39	9.7	2.26	437.61	0
66	887.87	21.44	102240	46.39	10.2	2.18	431.68	0
66	782.88	21.45	102230	48.72	11.3	2.41	432.76	0
66	498.93	20.99	102240	52.75	11.9	2.21	433.85	0
66	454.38	21.15	102260	54.71	12.5	2.34	441.69	0
66	459.43	20.56	102270	57.28	12.6	2.28	449.53	0
66	390.65	20.49	102290	58.07	12.8	2.27	457.76	0
66	340.87	20.23	102280	59.81	12.5	2.23	465.99	0
66	294.68	20.08	102300	59.09	12.9	2.23	461.48	0
66	128.65	19.85	102330	60.75	12.6	2.2	456.97	0
66	116.94	19.51	102380	57.56	11.7	2.22	450.13	0
66	100.44	19.03	102420	59.19	11.3	2.24	443.3	0
66	58.61	18.7	102460	60.16	11.2	1.94	442.36	0
66	7.42	18.26	102510	64.5	12	1.92	441.41	0
66	0.32	17.92	102550	66.87	12	1.81	445.74	0
66	0	17.55	102570	68.2	12	1.88	450.07	0
66	0.01	17.29	102590	68.84	11.8	1.64	454.22	0
66	0.03	17.07	102620	69.12	11.9	1.51	458.37	0
66	0.03	17.08	102610	69.66	12	1.5	459.41	0
66	0.03	17.01	102620	70.45	12.3	1.32	460.45	0
66	0.03	17.01	102630	71.81	12.4	1.28	459.28	0
67	0.02	16.6	102610	75.04	12.7	1.34	458.11	0
67	0.02	16.27	102620	77.52	12.9	1.03	460.68	0
67	0.01	15.94	102620	78.48	12.5	1.49	463.25	0
67	0.01	15.66	102620	78.5	12.1	1.6	470.51	0
67	0	15.42	102600	76.79	11.5	1.92	477.77	0
67	0	15.28	102590	75.47	11.2	1.68	482.87	0
67	0.01	15.12	102600	74.88	10.9	1.56	487.97	0
67	0.01	14.9	102610	75.53	10.9	1.37	487.51	0
67	0.01	14.64	102630	75.86	10.5	1.38	487.04	0
67	0.01	14.3	102650	74.7	9.6	1.38	489.76	0
67	0.03	14.21	102660	70.77	9.1	1.17	492.48	0
67	0.02	14.1	102690	69.95	8.8	1.09	492.96	0
67	0.02	13.93	102730	70.09	8.6	1.19	493.43	0
67	0.02	13.85	102770	70.17	8.8	1.27	499.68	0
67	0.19	13.88	102790	70.72	9	1.14	505.94	0
67	10.74	14.38	102800	69.04	9	1.21	506.08	0
67	78.24	15.3	102820	65.06	9	1.48	506.23	0
67	180.38	16.37	102820	59.06	8.5	2.26	494.8	0
67	290.98	17.32	102830	54.77	8	2.5	483.36	0
67	401.77	17.75	102850	52.84	8.2	2.76	470.91	0
67	509.4	18.01	102830	51.79	7.6	2.64	458.45	0
67	426.02	18.2	102810	51.92	8.1	2.74	459.2	0
67	429.3	18.77	102790	49.72	7.7	3	459.95	0
67	391.83	19.5	102760	47.44	7.5	2.85	454.39	0
67	472.35	20.2	102710	43.29	7.4	2.76	448.82	0
67	618.12	20.89	102660	39.5	6	2.84	445.22	0
67	691.4	21	102620	37.69	5.2	3.03	441.62	0
67	1047.5	21.37	102600	36.61	6	3.25	436.72	0
67	1052	21.36	102590	37.17	4.7	2.9	431.83	0
67	786.82	22.08	102550	34.82	5.5	2.77	432.07	0
67	872.83	22.28	102520	34.99	5.3	2.89	432.32	0
67	652.6	22.24	102510	36.43	6.6	2.85	433.56	0
67	379.57	21.82	102510	38.83	7.4	2.68	434.8	0
67	556.1	21.25	102510	41.67	7.2	2.91	435.99	0
67	587.83	20.63	102500	43.67	7.8	2.74	437.17	0
67	393.42	19.91	102520	47.28	8.3	2.68	441.86	0
67	358.88	18.95	102540	52.05	9.1	2.6	446.55	0
67	127.52	18.41	102560	54.85	9.1	2.43	445.73	0
67	107.69	18.12	102570	56.17	9.5	2.16	444.9	0
67	88.33	17.75	102580	58.15	9.8	2.04	450.05	0
67	5.62	17.52	102590	59.72	9.9	2.22	455.2	0
67	0.18	17.25	102590	61.85	10.5	1.96	456.56	0
67	0.01	16.87	102590	66.01	11.1	2.08	457.92	0
67	0.03	16.68	102590	68.71	11.5	1.56	461.68	0
67	0.02	16.64	102560	71.26	12	1.93	465.45	0
67	0.02	16.63	102520	72.45	12.2	1.73	465.04	0
67	0.03	16.47	102510	74.13	12.4	1.55	464.62	0
67	0.03	16.31	102480	76.88	12.8	1.67	463.48	0
68	0.01	16.23	102450	78.8	12.9	1.6	462.34	0
68	0	16.31	102430	78.51	13.4	1.41	463.78	0
68	0	15.93	102370	82.67	13.1	1.44	465.21	0
68	0	16.3	102320	78.25	12.4	1.92	467.69	0
68	0	16.64	102290	72.33	11.4	2.49	470.16	0
68	0	16.7	102280	69.54	11.4	2.04	465.95	0
68	0.04	16.72	102260	67.23	10.9	2.05	461.74	0
68	0.03	16.53	102250	68.95	11.3	2.08	463.5	0
68	0.01	16.3	102210	69.51	10.6	2.12	465.26	0
68	0.01	16.01	102210	69.31	11	2.12	465.29	0
68	0.01	15.74	102180	71.35	11	2.09	465.31	0
68	0	15.61	102180	70.82	11.1	2.43	471.69	0
68	0	15.37	102180	74.16	11.6	1.87	478.07	0
68	0	15.09	102170	75.41	10.5	1.68	481.84	0
68	0.09	15.27	102190	70.67	9.8	1.51	485.6	0
68	8.93	15.74	102180	66.38	9.6	1.63	490.55	0
68	74.43	16.39	102170	63.78	9.7	1.71	495.5	0
68	176.88	17.02	102130	62.58	10.3	1.89	483.72	0
68	283.32	17.58	102090	61.52	10.6	2.28	471.95	0
68	386.62	18.27	102080	59.59	10.4	2.31	462.54	0
68	291.18	18.63	102040	58.3	9.7	2.49	453.14	0
68	593.87	19.37	101990	54.98	10.1	2.48	451.51	0
68	366.07	19.91	101960	52.56	10	2.36	449.89	0
68	426.17	20.61	101920	48.57	8.2	2.6	442.32	0
68	596.27	20.88	101870	47.5	9.5	2.44	434.74	0
68	620.93	21.26	101830	45.06	8.7	2.38	431.31	0
68	741.08	21.59	101800	44.57	9.6	2.16	427.88	0
68	636	21.12	101780	49.15	10.5	2.32	429.06	0
68	391.12	20.42	101740	52.82	10.6	2.11	430.24	0
68	214.78	21.03	101670	51.64	11.9	2.22	431.02	0
68	202.55	21.34	101620	53.53	13.4	2.08	431.79	0
68	560.92	20.78	101550	59.17	13	2.05	439.82	0
68	499.87	20.65	101540	60.36	13.2	2.27	447.86	0
68	444.98	20.54	101540	61.08	13.8	2.19	453.33	0
68	300.63	20.18	101550	61.86	14	2.31	458.8	0
68	448.85	19.7	101540	64.91	13.9	2.13	453.78	0
68	112.43	19.33	101530	67.29	13.5	2.16	448.75	0
68	75.54	18.99	101500	68.47	13.6	1.87	446.11	0
68	74.3	18.66	101540	68.8	14	1.82	443.46	0
68	84.15	18.52	101550	70.21	13.7	1.74	444.64	0
68	4.67	18.46	101560	71.26	13.8	1.61	445.82	0
68	0.04	18.31	101580	73.77	14.6	1.77	447.87	0
68	0	18.03	101570	75.72	14.2	1.67	449.92	0
68	0	18.04	101530	74.77	14.1	1.78	450.73	0
68	0	17.86	101440	75.55	13.7	1.56	451.53	0
68	0	17.81	101440	75.64	14	1.14	451.62	0
68	0	17.89	101410	75.49	14.2	0.94	451.71	0
68	0	17.88	101410	76.11	14.3	0.99	451.16	0
69	0	17.91	101410	76.1	14.6	1.02	450.61	0
69	0	18.05	101360	74.92	14.2	1.12	451.52	0
69	0	18.12	101340	73.94	14.2	1.08	452.43	0
69	0	18.05	101310	74.17	14.2	0.88	447.47	0
69	0	18.06	101250	74.52	14.2	1.14	442.51	0
69	0	18.06	101230	73.91	13.9	1.29	444.46	0
69	0	18.1	101210	73.31	14.2	1.06	446.4	0
69	0	18.1	101200	74.26	13.9	0.77	444.38	0
69	0	18.27	101180	72.16	14	0.84	442.35	0
69	0	18.28	101180	74.57	14.9	0.83	441.88	0
69	0	18.08	101200	78.19	14.9	0.97	441.4	0
69	0	18.16	101190	76.79	14.8	0.82	441.89	0
69	0	18.2	101190	76.12	14.4	1.05	442.38	0
69	0	17.94	101230	77.24	14.2	0.56	452.68	0
69	0.06	18.21	101250	75.94	14.5	0.63	462.98	0
69	6.12	18.57	101270	73.23	14.1	0.65	462.03	0
69	60.77	18.89	101280	71.85	14.9	0.59	461.08	0
69	90.43	18.57	101300	76.87	15.3	0.95	464.05	0
69	164.22	18.36	101320	79.48	14.9	0.82	467.02	0
69	195.42	18.73	101340	75.68	14.3	0.95	473.22	0
69	219.9	19.61	101330	69.37	14.5	1.27	479.42	0
69	198.6	20.32	101330	65.81	14.8	1.44	461.23	0
69	165.65	20.57	101320	65.74	14.7	1.45	443.03	0
69	272.85	20.73	101290	63.86	13.5	1.27	444.07	0
69	316.07	21.43	101280	59.96	13.8	1.52	445.1	0
69	427.25	22.28	101240	57.29	14.2	1.63	440.72	0
69	427.57	23.29	101220	53.44	13.8	1.73	436.33	0
69	516.28	23.45	101190	52.78	13.6	1.77	428.9	0
69	806.33	23.98	101150	50.14	13.6	1.6	421.47	0
69	827.67	24.25	101100	47.14	12.7	1.47	424.37	0
69	895.17	24.63	101080	43.17	10.5	1.52	427.28	0
69	839	25.03	101040	39.23	10.4	1.46	424.62	0
69	768.83	25.17	101030	36.86	9.2	1.35	421.97	0
69	682.52	25.54	101010	33.87	8	1.26	424.67	0
69	589.7	25.52	101030	32.54	8.7	1.29	427.37	0
69	485.52	24.21	101070	38.35	10.8	1.75	424.29	0
69	374.57	22.51	101130	44.06	11.5	2.11	421.21	0
69	271.83	20.91	101160	56.22	12.5	2.06	425.32	0
69	169.72	20.43	101190	55.08	11.5	1.63	429.42	0
69	68.83	20.06	101240	52.54	11.2	1.39	433.47	0
69	8.32	19.71	101280	59.52	13.1	1.21	437.53	0
69	0.2	19.46	101300	66.01	14.1	0.5	436.92	0
69	0	19.52	101330	67.94	14.3	0.19	436.3	0
69	0	19.6	101350	66.76	13.4	0.32	440.72	0
69	0	19.64	101370	63.24	12.8	1.15	445.13	0
69	0.01	19.5	101380	63.9	12.6	1.21	451.11	0
69	0.02	19.12	101380	63.63	12.6	1.6	457.1	0
69	0.02	18.43	101410	70.19	13.7	1.81	452.84	0
70	0	17.88	101410	72.75	13.2	1.67	448.57	0
70	0.02	17.62	101430	71.25	13.2	1.46	448.72	0
70	0.01	17.88	101430	71.88	13.2	1.44	448.87	0
70	0	17.69	101450	72.17	12.9	1.48	449.5	0
70	0	17.5	101450	69.69	12.1	1.56	450.13	0
70	0	17.2	101460	71.07	12.3	1.5	454.15	0
70	0	16.85	101470	71.83	12.1	1.28	458.17	0
70	0	16.56	101480	72.77	12.1	1.19	460.97	0
70	0	16.02	101470	75.4	12	1.09	463.77	0
70	0.01	15.96	101490	74.21	11.5	1.04	470.27	0
70	0.02	16.33	101510	69.97	11.4	1.1	476.77	0
70	0.02	16.35	101530	68.65	10.9	1.32	472.21	0
70	0.02	16.53	101560	67.38	10.4	1.71	467.66	0
70	0.03	16.67	101590	62.68	10.3	1.47	461.63	0
70	0	16.96	101610	56.86	8.8	1.4	455.6	0
70	1.71	17.08	101660	56.8	9.3	1.58	453.43	0
70	25.54	17.37	101700	50.31	8	1.41	451.26	0
70	63.48	17.56	101760	48.07	7.4	1.63	452.43	0
70	125.33	17.56	101780	47.48	6.7	1.69	453.59	0
70	221.82	18.16	101810	44.7	6.5	1.93	450.82	0
70	508	18.59	101840	43.43	6.2	2	448.05	0
70	377.6	18.97	101840	41.95	6.8	2.05	449	0
70	465.98	18.95	101850	41.98	5.6	2.03	449.96	0
70	341.95	19.5	101840	40.01	6.1	1.95	448.64	0
70	501.25	19.81	101830	39.44	5.9	1.82	447.32	0
70	577.23	20.7	101820	37.75	6.2	2	439.73	0
70	882.2	21.16	101820	35.79	5.6	2.08	432.13	0
70	701.58	21.13	101810	35.26	5.6	2.12	432.46	0
70	920.17	21.05	101800	37.96	6.2	2.18	432.78	0
70	957.33	20.82	101790	40.11	6.4	2.26	440.53	0
70	799.12	20.61	101790	40.7	7.1	2.29	448.29	0
70	622.58	20.25	101800	42.11	7.5	2.33	443.18	0
70	437.85	20.27	101790	40.85	6.7	2.17	438.08	0
70	611.1	20.08	101790	41.41	6.6	1.97	438.82	0
70	517.4	19.61	101800	43.62	7.6	2.12	439.57	0
70	375.08	19.21	101800	43.27	6.7	2.04	441.96	0
70	300.97	18.59	101810	45.47	7.2	1.96	444.36	0
70	267.6	18.09	101810	46.87	7.7	1.74	446.95	0
70	184.32	17.81	101820	47.18	7.1	1.7	449.53	0
70	67.72	17.46	101810	47.97	6.6	1.52	452.2	0
70	7.75	17.22	101830	48.17	6.7	1.34	454.88	0
70	0.14	17.08	101850	49.02	6.6	1.18	459.45	0
70	0.01	16.82	101850	50.22	6.6	1.16	464.03	0
70	0.03	16.39	101840	51.62	6.7	0.9	463.19	0
70	0.03	16.07	101830	52.55	6.6	0.59	462.34	0
70	0.03	15.73	101820	53.15	6.8	0.34	466.49	0
70	0.03	15.51	101830	53.74	6.1	0.62	470.63	0
70	0.03	15.37	101840	54.8	6.9	0.6	477.17	0
71	0.03	15.18	101840	58.23	7.5	0.53	483.72	0
71	0.03	14.92	101820	60.55	7.8	0.64	483.89	0
71	0.03	14.7	101810	62	7.5	0.42	484.06	0
71	0.02	14.58	101820	62.7	7.8	0.33	485.88	0
71	0.03	14.4	101810	63.36	8.1	0.36	487.71	0
71	0.02	14.2	101810	64.4	8.1	0.51	489.46	0
71	0.02	13.84	101800	66.25	7.9	0.27	491.2	0
71	0.01	13.42	101820	68.51	7.9	0.3	499.99	0
71	0.02	13.2	101830	69.45	7.9	0.21	508.78	0
71	0.02	13.46	101840	68.3	8.1	0.21	513.37	0
71	0.02	13.78	101840	66.9	8.2	0.25	517.95	0
71	0.02	13.81	101870	67.27	8.5	0.23	517.63	0
71	0.03	13.89	101870	67.47	8.5	0.42	517.31	0
71	0.02	13.59	101880	68.77	8.5	0.39	520.08	0
71	0.13	12.99	101880	71.55	8.6	0.44	522.85	0
71	5.93	13.33	101900	69.58	8	0.62	533.42	0
71	66.67	14.41	101900	63.57	8	0.68	543.99	0
71	174.85	15.37	101900	58.26	7.1	0.92	521.2	0
71	286	16.65	101890	53.52	6.7	0.99	498.41	0
71	399.9	17.78	101920	46.88	6.3	1.18	479.84	0
71	510.9	18.27	101910	45.5	6.8	1.26	461.27	0
71	619.67	19.13	101930	43.5	6.9	1.49	454.6	0
71	695.75	19.33	101960	43.92	7.4	1.97	447.92	0
71	761	19.75	101970	43.25	7.5	1.86	442.44	0
71	835	20.36	101960	42.35	8.1	1.9	436.96	0
71	876.5	20.55	101950	43.59	9.1	2.06	440.42	0
71	756.6	20.58	101940	44.73	8	1.94	443.87	0
71	885.08	21.02	101920	39.74	7	1.99	440.63	0
71	945.67	21.26	101900	40.01	7.7	1.92	437.38	0
71	954.83	21.09	101880	40.83	7.4	1.98	439.92	0
71	909.67	20.98	101870	42.11	8.7	2.06	442.46	0
71	821.33	20.61	101860	44.56	8.5	2.12	439.78	0
71	734.02	20.19	101880	45.26	8.1	2.01	437.11	0
71	598.5	19.83	101890	47.14	8.9	2.17	438.84	0
71	639.88	19.23	101910	48.44	9	2.01	440.57	0
71	424.72	19.26	101930	47.8	8.9	1.78	440.32	0
71	251.03	18.73	101960	49.54	8.5	1.74	440.06	0
71	203.25	18.3	101990	51.09	9	1.71	443.52	0
71	92.69	17.98	102030	52.18	8.9	1.6	446.97	0
71	40.14	17.77	102040	51.98	8.5	1.4	451.02	0
71	7.75	17.37	102080	52.47	7.8	1.48	455.07	0
71	0.05	16.88	102110	52.08	7.1	1.47	459.72	0
71	0.01	16.76	102130	52.14	7.5	1.41	464.36	0
71	0.02	16.82	102150	53.78	8.1	1.5	463.3	0
71	0.03	16.8	102140	55.23	8.2	1.51	462.23	0
71	0.03	16.8	102150	55.21	8.3	1.4	461.02	0
71	0.03	16.7	102140	55.38	8.1	1.2	459.82	0
71	0.03	16.74	102130	54.11	7.6	1.33	460.68	0
72	0.03	16.75	102130	53.97	7.7	1.2	461.55	0
72	0.02	16.59	102120	54.33	7.5	1.16	460.75	0
72	0.03	16.55	102120	54.64	7.5	1.05	459.95	0
72	0.02	16.54	102100	54.71	7.7	0.94	461.21	0
72	0.02	16.52	102090	55.06	7.7	1.05	462.47	0
72	0.02	16.5	102060	55.15	8	0.84	463.11	0
72	0.02	16.49	102030	55.5	8	1.06	463.75	0
72	0.01	16.48	102020	55.86	8.1	0.81	464.76	0
72	0.02	16.35	102010	56.16	7.9	0.97	465.77	0
72	0.02	16.27	101990	56.75	8.3	0.99	464.08	0
72	0.02	16.2	102010	57.36	8.3	0.98	462.38	0
72	0.02	16.15	102010	58.32	8	0.95	466.59	0
72	0.02	16.03	102020	58.65	8	0.92	470.81	0
72	0.02	15.94	102030	58.53	8.5	0.92	469.46	0
72	0.09	15.83	102050	59.24	8.1	0.73	468.11	0
72	7.45	16.01	102050	58.68	8.4	1.01	470.26	0
72	40.74	16.37	102070	57.96	8.5	1.44	472.41	0
72	121.37	16.85	102090	56.17	8.4	1.52	466.3	0
72	169.87	17.38	102090	53.57	8	1.86	460.18	0
72	344.85	18.35	102090	49.67	7.7	1.95	453.91	0
72	502.45	19	102080	47.02	7.5	2.03	447.64	0
72	573.15	19.63	102070	45.15	7.8	2.03	449.43	0
72	550.05	20.2	102040	43.8	7.4	1.95	451.22	0
72	783.5	21.4	102020	41.09	7.3	1.89	446.78	0
72	815.67	22.2	101980	39.28	7.2	1.76	442.34	0
72	873.33	22.83	101950	38.79	8.3	1.52	443.92	0
72	904.67	23.42	101910	38.35	9.3	1.48	445.49	0
72	919.33	24.1	101890	39.05	10.1	1.82	436.82	0
72	918.5	23.5	101860	42.39	10.6	2.05	428.15	0
72	899.17	23.55	101830	42.85	10.9	1.97	423.63	0
72	861.17	23.53	101780	43.58	11	2.06	419.11	0
